8173  A=00 X=FE Y=F0; .....IZ.; 00:CF63: sta $c81e           
8174  A=00 X=FE Y=F0; .....IZ.; 00:CF66: sta $c80b           
8175  A=00 X=FE Y=F0; .....IZ.; 00:CF69: rts                 
8176  A=00 X=FE Y=F0; .....IZ.; 00:CD4D: lda #$00            
8177  A=00 X=FE Y=F0; .....IZ.; 00:CD4F: sta $c802           
8178  A=00 X=FE Y=F0; .....IZ.; 00:CD52: lda $c004,y         
8179  A=7C X=FE Y=F0; .....I..; 00:CD55: and #$1c            
8180  A=1C X=FE Y=F0; .....I..; 00:CD57: cmp #$1c            
8181  A=1C X=FE Y=F0; .....IZC; 00:CD59: beq 00cd62 ($7)     
8182  A=1C X=FE Y=F0; .....IZC; 00:CD62: lda #$07            
8183  A=07 X=FE Y=F0; .....I.C; 00:CD64: jsr $cf6a           
8184  A=07 X=FE Y=F0; .....I.C; 00:CF6A: sta $c003,y         
8185  A=07 X=FE Y=F0; .....I.C; 00:CF6D: lda #$04            
8186  A=04 X=FE Y=F0; .....I.C; 00:CF6F: jmp $ce88           
8187  A=04 X=FE Y=F0; .....I.C; 00:CE88: ldx #$00            
8188  A=04 X=00 Y=F0; .....IZC; 00:CE8A: jmp $cfcc           
8189  A=04 X=00 Y=F0; .....IZC; 00:CFCC: stx $c80c           
8190  A=04 X=00 Y=F0; .....IZC; 00:CFCF: tax                 
8191  A=04 X=04 Y=F0; .....I.C; 00:CFD0: lda $c80c           
8192  A=00 X=04 Y=F0; .....IZC; 00:CFD3: pha                 
8193  A=00 X=04 Y=F0; .....IZC; 00:CFD4: txa                 
8194  A=04 X=04 Y=F0; .....I.C; 00:CFD5: pha                 
8195  A=04 X=04 Y=F0; .....I.C; 00:CFD6: and #$0f            
8196  A=04 X=04 Y=F0; .....I.C; 00:CFD8: sta $c00a,y         
8197  A=04 X=04 Y=F0; .....I.C; 00:CFDB: pla                 
8198  A=04 X=04 Y=F0; .....I.C; 00:CFDC: and #$f0            
8199  A=00 X=04 Y=F0; .....IZC; 00:CFDE: clc                 
8200  A=00 X=04 Y=F0; .....IZ.; 00:CFDF: rora                
8201  A=00 X=04 Y=F0; .....IZ.; 00:CFE0: rora                
8202  A=00 X=04 Y=F0; .....IZ.; 00:CFE1: rora                
8203  A=00 X=04 Y=F0; .....IZ.; 00:CFE2: tax                 
8204  A=00 X=00 Y=F0; .....IZ.; 00:CFE3: lda $cf94,x         
8205  A=00 X=00 Y=F0; .....IZ.; 00:CFE6: sta $1b             
8206  A=00 X=00 Y=F0; .....IZ.; 00:CFE8: inx                 
8207  A=00 X=01 Y=F0; .....I..; 00:CFE9: lda $cf94,x         
8208  A=CC X=01 Y=F0; N....I..; 00:CFEC: sta $1c             
8209  A=CC X=01 Y=F0; N....I..; 00:CFEE: jsr $cff9           
8210  A=CC X=01 Y=F0; N....I..; 00:CFF9: jmp ($001b)         
8211  A=CC X=01 Y=F0; N....I..; 00:CC00: jsr $ce05           
8212  A=CC X=01 Y=F0; N....I..; 00:CE05: ldx #$ff            
8213  A=CC X=FF Y=F0; N....I..; 00:CE07: stx $c8f0           
8214  A=CC X=FF Y=F0; N....I..; 00:CE0A: dex                 
8215  A=CC X=FE Y=F0; N....I..; 00:CE0B: bne 00ce12 ($5)     
8216  A=CC X=FE Y=F0; N....I..; 00:CE12: lda $c004,y         
8217  A=7C X=FE Y=F0; .....I..; 00:CE15: and #$20            
8218  A=20 X=FE Y=F0; .....I..; 00:CE17: beq 00ce0a (-$f)    
8219  A=20 X=FE Y=F0; .....I..; 00:CE19: clc                 
8220  A=20 X=FE Y=F0; .....I..; 00:CE1A: rts                 
8221  A=20 X=FE Y=F0; .....I..; 00:CC03: bcs 00cc2a ($25)    
8222  A=20 X=FE Y=F0; .....I..; 00:CC05: lda $c005,y         
8223  A=08 X=FE Y=F0; .....I..; 00:CC08: and #$08            
8224  A=08 X=FE Y=F0; .....I..; 00:CC0A: beq 00cc2e ($22)    
8225  A=08 X=FE Y=F0; .....I..; 00:CC0C: lda $c000,y         
8226  A=00 X=FE Y=F0; .....IZ.; 00:CC0F: sta $c81f           
8227  A=00 X=FE Y=F0; .....IZ.; 00:CC12: lda #$10            
8228  A=10 X=FE Y=F0; .....I..; 00:CC14: sta $c001,y         
8229  A=10 X=FE Y=F0; .....I..; 00:CC17: lda $c001,y         
8230  A=10 X=FE Y=F0; .....I..; 00:CC1A: and #$10            
8231  A=10 X=FE Y=F0; .....I..; 00:CC1C: beq 00cc17 (-$7)    
8232  A=10 X=FE Y=F0; .....I..; 00:CC1E: jsr $cdef           
8233  A=10 X=FE Y=F0; .....I..; 00:CDEF: ldx #$ff            
8234  A=10 X=FF Y=F0; N....I..; 00:CDF1: stx $c8f0           
8235  A=10 X=FF Y=F0; N....I..; 00:CDF4: dex                 
8236  A=10 X=FE Y=F0; N....I..; 00:CDF5: bne 00cdfc ($5)     
8237  A=10 X=FE Y=F0; N....I..; 00:CDFC: lda $c004,y         
8238  A=5C X=FE Y=F0; .....I..; 00:CDFF: and #$20            
8239  A=00 X=FE Y=F0; .....IZ.; 00:CE01: bne 00cdf4 (-$f)    
8240  A=00 X=FE Y=F0; .....IZ.; 00:CE03: clc                 
8241  A=00 X=FE Y=F0; .....IZ.; 00:CE04: rts                 
8242  A=00 X=FE Y=F0; .....IZ.; 00:CC21: bcs 00cc2a ($7)     
8243  A=00 X=FE Y=F0; .....IZ.; 00:CC23: lda #$00            
8244  A=00 X=FE Y=F0; .....IZ.; 00:CC25: sta $c001,y         
8245  A=00 X=FE Y=F0; .....IZ.; 00:CC28: txa                 
8246  A=FE X=FE Y=F0; N....I..; 00:CC29: rts                 
8247  A=FE X=FE Y=F0; N....I..; 00:CFF1: pla                 
8248  A=00 X=FE Y=F0; .....IZ.; 00:CFF2: and #$0f            
8249  A=00 X=FE Y=F0; .....IZ.; 00:CFF4: sta $c00a,y         
8250  A=00 X=FE Y=F0; .....IZ.; 00:CFF7: clc                 
8251  A=00 X=FE Y=F0; .....IZ.; 00:CFF8: rts                 
8252  A=00 X=FE Y=F0; .....IZ.; 00:CD67: lda #$00            
8253  A=00 X=FE Y=F0; .....IZ.; 00:CD69: sta $c001,y         
8254  A=00 X=FE Y=F0; .....IZ.; 00:CD6C: sta $c00b,y         
8255  A=00 X=FE Y=F0; .....IZ.; 00:CD6F: ldy $c81a           
8256  A=00 X=FE Y=F0; N....I..; 00:CD72: rts                 
8257  A=00 X=FE Y=F0; N....I..; 00:CD2B: jmp $cdd7           
8258  A=00 X=FE Y=F0; N....I..; 00:CDD7: lda <ACC            
8259  A=DC X=FE Y=F0; N....I..; 00:CDD9: cmp #$08            
8260  A=DC X=FE Y=F0; N....I.C; 00:CDDB: beq 00cde9 ($c)     
8261  A=DC X=FE Y=F0; N....I.C; 00:CDDD: lda $c809           
8262  A=77 X=FE Y=F0; .....I.C; 00:CDE0: cmp #$77            
8263  A=77 X=FE Y=F0; .....IZC; 00:CDE2: bne 00cde9 ($5)     
8264  A=77 X=FE Y=F0; .....IZC; 00:CDE4: lda $c80b           
8265  A=00 X=FE Y=F0; .....IZC; 00:CDE7: bne 00cdf0 ($7)     
8266  A=00 X=FE Y=F0; .....IZC; 00:CDE9: jsr $cf72           
8267  A=00 X=FE Y=F0; .....IZC; 00:CF72: lda #$12            
8268  A=12 X=FE Y=F0; .....I.C; 00:CF74: jmp $ce88           
8269  A=12 X=FE Y=F0; .....I.C; 00:CE88: ldx #$00            
8270  A=12 X=00 Y=F0; .....IZC; 00:CE8A: jmp $cfcc           
8271  A=12 X=00 Y=F0; .....IZC; 00:CFCC: stx $c80c           
8272  A=12 X=00 Y=F0; .....IZC; 00:CFCF: tax                 
8273  A=12 X=12 Y=F0; .....I.C; 00:CFD0: lda $c80c           
8274  A=00 X=12 Y=F0; .....IZC; 00:CFD3: pha                 
8275  A=00 X=12 Y=F0; .....IZC; 00:CFD4: txa                 
8276  A=12 X=12 Y=F0; .....I.C; 00:CFD5: pha                 
8277  A=12 X=12 Y=F0; .....I.C; 00:CFD6: and #$0f            
8278  A=02 X=12 Y=F0; .....I.C; 00:CFD8: sta $c00a,y         
8279  A=02 X=12 Y=F0; .....I.C; 00:CFDB: pla                 
8280  A=12 X=12 Y=F0; .....I.C; 00:CFDC: and #$f0            
8281  A=10 X=12 Y=F0; .....I.C; 00:CFDE: clc                 
8282  A=10 X=12 Y=F0; .....I..; 00:CFDF: rora                
8283  A=08 X=12 Y=F0; .....I..; 00:CFE0: rora                
8284  A=04 X=12 Y=F0; .....I..; 00:CFE1: rora                
8285  A=02 X=12 Y=F0; .....I..; 00:CFE2: tax                 
8286  A=02 X=02 Y=F0; .....I..; 00:CFE3: lda $cfbc,x         
8287  A=83 X=02 Y=F0; N....I..; 00:CFE6: sta $1b             
8288  A=83 X=02 Y=F0; N....I..; 00:CFE8: inx                 
8289  A=83 X=03 Y=F0; .....I..; 00:CFE9: lda $cfbc,x         
8290  A=CF X=03 Y=F0; N....I..; 00:CFEC: sta $1c             
8291  A=CF X=03 Y=F0; N....I..; 00:CFEE: jsr $cff9           
8292  A=CF X=03 Y=F0; N....I..; 00:CFF9: jmp ($001b)         
8293  A=CF X=03 Y=F0; N....I..; 00:CF83: lda #$94            
8294  A=94 X=03 Y=F0; N....I..; 00:CF85: jmp $cf48           
8295  A=94 X=03 Y=F0; N....I..; 00:CF48: ldx #$02            
8296  A=94 X=02 Y=F0; .....I..; 00:CF4A: ldy $c81a           
8297  A=94 X=02 Y=F0; N....I..; 00:CF4D: jmp $cfcc           
8298  A=94 X=02 Y=F0; N....I..; 00:CFCC: stx $c80c           
8299  A=94 X=02 Y=F0; N....I..; 00:CFCF: tax                 
8300  A=94 X=94 Y=F0; N....I..; 00:CFD0: lda $c80c           
8301  A=02 X=94 Y=F0; .....I..; 00:CFD3: pha                 
8302  A=02 X=94 Y=F0; .....I..; 00:CFD4: txa                 
8303  A=94 X=94 Y=F0; N....I..; 00:CFD5: pha                 
8304  A=94 X=94 Y=F0; N....I..; 00:CFD6: and #$0f            
8305  A=04 X=94 Y=F0; .....I..; 00:CFD8: sta $c00a,y         
8306  A=04 X=94 Y=F0; .....I..; 00:CFDB: pla                 
8307  A=94 X=94 Y=F0; N....I..; 00:CFDC: and #$f0            
8308  A=90 X=94 Y=F0; N....I..; 00:CFDE: clc                 
8309  A=90 X=94 Y=F0; N....I..; 00:CFDF: rora                
8310  A=48 X=94 Y=F0; .....I..; 00:CFE0: rora                
8311  A=24 X=94 Y=F0; .....I..; 00:CFE1: rora                
8312  A=12 X=94 Y=F0; .....I..; 00:CFE2: tax                 
8313  A=12 X=12 Y=F0; .....I..; 00:CFE3: lda $cf94,x         
8314  A=F7 X=12 Y=F0; N....I..; 00:CFE6: sta $1b             
8315  A=F7 X=12 Y=F0; N....I..; 00:CFE8: inx                 
8316  A=F7 X=13 Y=F0; .....I..; 00:CFE9: lda $cf94,x         
8317  A=CE X=13 Y=F0; N....I..; 00:CFEC: sta $1c             
8318  A=CE X=13 Y=F0; N....I..; 00:CFEE: jsr $cff9           
8319  A=CE X=13 Y=F0; N....I..; 00:CFF9: jmp ($001b)         
8320  A=CE X=13 Y=F0; N....I..; 00:CEF7: lda $c80b           
8321  A=00 X=13 Y=F0; .....IZ.; 00:CEFA: cmp #$08            
8322  A=00 X=13 Y=F0; N....I..; 00:CEFC: bne 00cf03 ($5)     
8323  A=00 X=13 Y=F0; N....I..; 00:CF03: lda $c8f3           
8324  A=01 X=13 Y=F0; .....I..; 00:CF06: beq 00cf0e ($6)     
8325  A=01 X=13 Y=F0; .....I..; 00:CF08: lda $c808           
8326  A=84 X=13 Y=F0; N....I..; 00:CF0B: sta FPIREG/CYAREG   
8327  A=84 X=13 Y=F0; N....I..; 00:CF0E: ldx #$07            
8328  A=84 X=07 Y=F0; .....I..; 00:CF10: lda $c8a8,x         
8329  A=00 X=07 Y=F0; .....IZ.; 00:CF13: sta $f6,x           
8330  A=00 X=07 Y=F0; .....IZ.; 00:CF15: lda $c8b0,x         
8331  A=00 X=07 Y=F0; .....IZ.; 00:CF18: sta $15,x           
8332  A=00 X=07 Y=F0; .....IZ.; 00:CF1A: lda $c8bc,x         
8333  A=BE X=07 Y=F0; N....I..; 00:CF1D: sta $42,x           
8334  A=BE X=07 Y=F0; N....I..; 00:CF1F: dex                 
8335  A=BE X=06 Y=F0; .....I..; 00:CF20: bpl 00cf10 (-$12)   
8336  A=BE X=06 Y=F0; .....I..; 00:CF10: lda $c8a8,x         
8337  A=00 X=06 Y=F0; .....IZ.; 00:CF13: sta $f6,x           
8338  A=00 X=06 Y=F0; .....IZ.; 00:CF15: lda $c8b0,x         
8339  A=2F X=06 Y=F0; .....I..; 00:CF18: sta $15,x           
8340  A=2F X=06 Y=F0; .....I..; 00:CF1A: lda $c8bc,x         
8341  A=BA X=06 Y=F0; N....I..; 00:CF1D: sta $42,x           
8342  A=BA X=06 Y=F0; N....I..; 00:CF1F: dex                 
8343  A=BA X=05 Y=F0; .....I..; 00:CF20: bpl 00cf10 (-$12)   
8344  A=BA X=05 Y=F0; .....I..; 00:CF10: lda $c8a8,x         
8345  A=00 X=05 Y=F0; .....IZ.; 00:CF13: sta $f6,x           
8346  A=00 X=05 Y=F0; .....IZ.; 00:CF15: lda $c8b0,x         
8347  A=FD X=05 Y=F0; N....I..; 00:CF18: sta $15,x           
8348  A=FD X=05 Y=F0; N....I..; 00:CF1A: lda $c8bc,x         
8349  A=06 X=05 Y=F0; .....I..; 00:CF1D: sta $42,x           
8350  A=06 X=05 Y=F0; .....I..; 00:CF1F: dex                 
8351  A=06 X=04 Y=F0; .....I..; 00:CF20: bpl 00cf10 (-$12)   
8352  A=06 X=04 Y=F0; .....I..; 00:CF10: lda $c8a8,x         
8353  A=00 X=04 Y=F0; .....IZ.; 00:CF13: sta $f6,x           
8354  A=00 X=04 Y=F0; .....IZ.; 00:CF15: lda $c8b0,x         
8355  A=2F X=04 Y=F0; .....I..; 00:CF18: sta $15,x           
8356  A=2F X=04 Y=F0; .....I..; 00:CF1A: lda $c8bc,x         
8357  A=44 X=04 Y=F0; .....I..; 00:CF1D: sta $42,x           
8358  A=44 X=04 Y=F0; .....I..; 00:CF1F: dex                 
8359  A=44 X=03 Y=F0; .....I..; 00:CF20: bpl 00cf10 (-$12)   
8360  A=44 X=03 Y=F0; .....I..; 00:CF10: lda $c8a8,x         
8361  A=00 X=03 Y=F0; .....IZ.; 00:CF13: sta $f6,x           
8362  A=00 X=03 Y=F0; .....IZ.; 00:CF15: lda $c8b0,x         
8363  A=80 X=03 Y=F0; N....I..; 00:CF18: sta $15,x           
8364  A=80 X=03 Y=F0; N....I..; 00:CF1A: lda $c8bc,x         
8365  A=DC X=03 Y=F0; N....I..; 00:CF1D: sta $42,x           
8366  A=DC X=03 Y=F0; N....I..; 00:CF1F: dex                 
8367  A=DC X=02 Y=F0; .....I..; 00:CF20: bpl 00cf10 (-$12)   
8368  A=DC X=02 Y=F0; .....I..; 00:CF10: lda $c8a8,x         
8369  A=00 X=02 Y=F0; .....IZ.; 00:CF13: sta $f6,x           
8370  A=00 X=02 Y=F0; .....IZ.; 00:CF15: lda $c8b0,x         
8371  A=FF X=02 Y=F0; N....I..; 00:CF18: sta $15,x           
8372  A=FF X=02 Y=F0; N....I..; 00:CF1A: lda $c8bc,x         
8373  A=00 X=02 Y=F0; .....IZ.; 00:CF1D: sta $42,x           
8374  A=00 X=02 Y=F0; .....IZ.; 00:CF1F: dex                 
8375  A=00 X=01 Y=F0; .....I..; 00:CF20: bpl 00cf10 (-$12)   
8376  A=00 X=01 Y=F0; .....I..; 00:CF10: lda $c8a8,x         
8377  A=00 X=01 Y=F0; .....IZ.; 00:CF13: sta $f6,x           
8378  A=00 X=01 Y=F0; .....IZ.; 00:CF15: lda $c8b0,x         
8379  A=7D X=01 Y=F0; .....I..; 00:CF18: sta $15,x           
8380  A=7D X=01 Y=F0; .....I..; 00:CF1A: lda $c8bc,x         
8381  A=70 X=01 Y=F0; .....I..; 00:CF1D: sta $42,x           
8382  A=70 X=01 Y=F0; .....I..; 00:CF1F: dex                 
8383  A=70 X=00 Y=F0; .....IZ.; 00:CF20: bpl 00cf10 (-$12)   
8384  A=70 X=00 Y=F0; .....IZ.; 00:CF10: lda $c8a8,x         
8385  A=00 X=00 Y=F0; .....IZ.; 00:CF13: sta $f6,x           
8386  A=00 X=00 Y=F0; .....IZ.; 00:CF15: lda $c8b0,x         
8387  A=12 X=00 Y=F0; .....I..; 00:CF18: sta $15,x           
8388  A=12 X=00 Y=F0; .....I..; 00:CF1A: lda $c8bc,x         
8389  A=01 X=00 Y=F0; .....I..; 00:CF1D: sta $42,x           
8390  A=01 X=00 Y=F0; .....I..; 00:CF1F: dex                 
8391  A=01 X=FF Y=F0; N....I..; 00:CF20: bpl 00cf10 (-$12)   
8392  A=01 X=FF Y=F0; N....I..; 00:CF22: ldx #$0a            
8393  A=01 X=0A Y=F0; .....I..; 00:CF24: lda $c8b0,x         
8394  A=00 X=0A Y=F0; .....IZ.; 00:CF27: sta $15,x           
8395  A=00 X=0A Y=F0; .....IZ.; 00:CF29: dex                 
8396  A=00 X=09 Y=F0; .....I..; 00:CF2A: cpx #$07            
8397  A=00 X=09 Y=F0; .....I.C; 00:CF2C: bne 00cf24 (-$a)    
8398  A=00 X=09 Y=F0; .....I.C; 00:CF24: lda $c8b0,x         
8399  A=00 X=09 Y=F0; .....IZC; 00:CF27: sta $15,x           
8400  A=00 X=09 Y=F0; .....IZC; 00:CF29: dex                 
8401  A=00 X=08 Y=F0; .....I.C; 00:CF2A: cpx #$07            
8402  A=00 X=08 Y=F0; .....I.C; 00:CF2C: bne 00cf24 (-$a)    
8403  A=00 X=08 Y=F0; .....I.C; 00:CF24: lda $c8b0,x         
8404  A=00 X=08 Y=F0; .....IZC; 00:CF27: sta $15,x           
8405  A=00 X=08 Y=F0; .....IZC; 00:CF29: dex                 
8406  A=00 X=07 Y=F0; .....I.C; 00:CF2A: cpx #$07            
8407  A=00 X=07 Y=F0; .....IZC; 00:CF2C: bne 00cf24 (-$a)    
8408  A=00 X=07 Y=F0; .....IZC; 00:CF2E: rts                 
8409  A=00 X=07 Y=F0; .....IZC; 00:CFF1: pla                 
8410  A=02 X=07 Y=F0; .....I.C; 00:CFF2: and #$0f            
8411  A=02 X=07 Y=F0; .....I.C; 00:CFF4: sta $c00a,y         
8412  A=02 X=07 Y=F0; .....I.C; 00:CFF7: clc                 
8413  A=02 X=07 Y=F0; .....I..; 00:CFF8: rts                 
8414  A=02 X=07 Y=F0; .....I..; 00:CFF1: pla                 
8415  A=00 X=07 Y=F0; .....IZ.; 00:CFF2: and #$0f            
8416  A=00 X=07 Y=F0; .....IZ.; 00:CFF4: sta $c00a,y         
8417  A=00 X=07 Y=F0; .....IZ.; 00:CFF7: clc                 
8418  A=00 X=07 Y=F0; .....IZ.; 00:CFF8: rts                 
8419  A=00 X=07 Y=F0; .....IZ.; 00:CDEC: lda #$00            
8420  A=00 X=07 Y=F0; .....IZ.; 00:CDEE: clc                 
8421  A=00 X=07 Y=F0; .....IZ.; 00:CDEF: rts                 
8422  A=00 X=07 Y=F0; .....IZ.; 00:EBB6: bcs 00ebbb ($3)     
8423  A=00 X=07 Y=F0; .....IZ.; 00:EBB8: plp                 
8424  A=00 X=07 Y=F0; N......C; 00:EBB9: clc                 
8425  A=00 X=07 Y=F0; N.......; 00:EBBA: rts                 
8426  A=00 X=07 Y=F0; N.......; 00:E7A0: bcs 00e7a7 ($5)     
8427  A=00 X=07 Y=F0; N.......; 00:E7A2: jsr $e85c           
8428  A=00 X=07 Y=F0; N.......; 00:E85C: ldx #$00            
8429  A=00 X=00 Y=F0; ......Z.; 00:E85E: ldy $feac           
8430  A=00 X=00 Y=F7; N.......; 00:E861: lda $dc04           
8431  A=E8 X=00 Y=F7; N.......; 00:E864: cmp #$e0            
8432  A=E8 X=00 Y=F7; .......C; 00:E866: bcc 00e86f ($7)     
8433  A=E8 X=00 Y=F7; .......C; 00:E868: and #$0f            
8434  A=08 X=00 Y=F7; .......C; 00:E86A: sta $feaa           
8435  A=08 X=00 Y=F7; .......C; 00:E86D: bne 00e874 ($5)     
8436  A=08 X=00 Y=F7; .......C; 00:E874: cmp $d700,y         
8437  A=08 X=00 Y=F7; ......ZC; 00:E877: bne 00e86f (-$a)    
8438  A=08 X=00 Y=F7; ......ZC; 00:E879: inx                 
8439  A=08 X=01 Y=F7; .......C; 00:E87A: iny                 
8440  A=08 X=01 Y=F8; N......C; 00:E87B: dec $feaa           
8441  A=08 X=01 Y=F8; .......C; 00:E87E: bpl 00e871 (-$f)    
8442  A=08 X=01 Y=F8; .......C; 00:E871: lda $dc04,x         
8443  A=4D X=01 Y=F8; .......C; 00:E874: cmp $d700,y         
8444  A=4D X=01 Y=F8; ......ZC; 00:E877: bne 00e86f (-$a)    
8445  A=4D X=01 Y=F8; ......ZC; 00:E879: inx                 
8446  A=4D X=02 Y=F8; .......C; 00:E87A: iny                 
8447  A=4D X=02 Y=F9; N......C; 00:E87B: dec $feaa           
8448  A=4D X=02 Y=F9; .......C; 00:E87E: bpl 00e871 (-$f)    
8449  A=4D X=02 Y=F9; .......C; 00:E871: lda $dc04,x         
8450  A=41 X=02 Y=F9; .......C; 00:E874: cmp $d700,y         
8451  A=41 X=02 Y=F9; ......ZC; 00:E877: bne 00e86f (-$a)    
8452  A=41 X=02 Y=F9; ......ZC; 00:E879: inx                 
8453  A=41 X=03 Y=F9; .......C; 00:E87A: iny                 
8454  A=41 X=03 Y=FA; N......C; 00:E87B: dec $feaa           
8455  A=41 X=03 Y=FA; .......C; 00:E87E: bpl 00e871 (-$f)    
8456  A=41 X=03 Y=FA; .......C; 00:E871: lda $dc04,x         
8457  A=53 X=03 Y=FA; .......C; 00:E874: cmp $d700,y         
8458  A=53 X=03 Y=FA; ......ZC; 00:E877: bne 00e86f (-$a)    
8459  A=53 X=03 Y=FA; ......ZC; 00:E879: inx                 
8460  A=53 X=04 Y=FA; .......C; 00:E87A: iny                 
8461  A=53 X=04 Y=FB; N......C; 00:E87B: dec $feaa           
8462  A=53 X=04 Y=FB; .......C; 00:E87E: bpl 00e871 (-$f)    
8463  A=53 X=04 Y=FB; .......C; 00:E871: lda $dc04,x         
8464  A=54 X=04 Y=FB; .......C; 00:E874: cmp $d700,y         
8465  A=54 X=04 Y=FB; ......ZC; 00:E877: bne 00e86f (-$a)    
8466  A=54 X=04 Y=FB; ......ZC; 00:E879: inx                 
8467  A=54 X=05 Y=FB; .......C; 00:E87A: iny                 
8468  A=54 X=05 Y=FC; N......C; 00:E87B: dec $feaa           
8469  A=54 X=05 Y=FC; .......C; 00:E87E: bpl 00e871 (-$f)    
8470  A=54 X=05 Y=FC; .......C; 00:E871: lda $dc04,x         
8471  A=4F X=05 Y=FC; .......C; 00:E874: cmp $d700,y         
8472  A=4F X=05 Y=FC; ......ZC; 00:E877: bne 00e86f (-$a)    
8473  A=4F X=05 Y=FC; ......ZC; 00:E879: inx                 
8474  A=4F X=06 Y=FC; .......C; 00:E87A: iny                 
8475  A=4F X=06 Y=FD; N......C; 00:E87B: dec $feaa           
8476  A=4F X=06 Y=FD; .......C; 00:E87E: bpl 00e871 (-$f)    
8477  A=4F X=06 Y=FD; .......C; 00:E871: lda $dc04,x         
8478  A=44 X=06 Y=FD; .......C; 00:E874: cmp $d700,y         
8479  A=44 X=06 Y=FD; ......ZC; 00:E877: bne 00e86f (-$a)    
8480  A=44 X=06 Y=FD; ......ZC; 00:E879: inx                 
8481  A=44 X=07 Y=FD; .......C; 00:E87A: iny                 
8482  A=44 X=07 Y=FE; N......C; 00:E87B: dec $feaa           
8483  A=44 X=07 Y=FE; .......C; 00:E87E: bpl 00e871 (-$f)    
8484  A=44 X=07 Y=FE; .......C; 00:E871: lda $dc04,x         
8485  A=4F X=07 Y=FE; .......C; 00:E874: cmp $d700,y         
8486  A=4F X=07 Y=FE; ......ZC; 00:E877: bne 00e86f (-$a)    
8487  A=4F X=07 Y=FE; ......ZC; 00:E879: inx                 
8488  A=4F X=08 Y=FE; .......C; 00:E87A: iny                 
8489  A=4F X=08 Y=FF; N......C; 00:E87B: dec $feaa           
8490  A=4F X=08 Y=FF; ......ZC; 00:E87E: bpl 00e871 (-$f)    
8491  A=4F X=08 Y=FF; ......ZC; 00:E871: lda $dc04,x         
8492  A=4E X=08 Y=FF; .......C; 00:E874: cmp $d700,y         
8493  A=4E X=08 Y=FF; ......ZC; 00:E877: bne 00e86f (-$a)    
8494  A=4E X=08 Y=FF; ......ZC; 00:E879: inx                 
8495  A=4E X=09 Y=FF; .......C; 00:E87A: iny                 
8496  A=4E X=09 Y=00; ......ZC; 00:E87B: dec $feaa           
8497  A=4E X=09 Y=00; N......C; 00:E87E: bpl 00e871 (-$f)    
8498  A=4E X=09 Y=00; N......C; 00:E880: clc                 
8499  A=4E X=09 Y=00; N.......; 00:E881: rts                 
8500  A=4E X=09 Y=00; N.......; 00:E7A5: bcc 00e7cb ($24)    
8501  A=4E X=09 Y=00; N.......; 00:E7CB: rts                 
8502  A=4E X=09 Y=00; N.......; 00:E6E8: bcs 00e73b ($51)    
8503  A=4E X=09 Y=00; N.......; 00:E6EA: lda #$00            
8504  A=00 X=09 Y=00; ......Z.; 00:E6EC: ldy #$42            
8505  A=00 X=09 Y=42; ........; 00:E6EE: sta $fe3b,y         
8506  A=00 X=09 Y=42; ........; 00:E6F1: dey                 
8507  A=00 X=09 Y=41; ........; 00:E6F2: bpl 00e6ee (-$6)    
8508  A=00 X=09 Y=41; ........; 00:E6EE: sta $fe3b,y         
8509  A=00 X=09 Y=41; ........; 00:E6F1: dey                 
8510  A=00 X=09 Y=40; ........; 00:E6F2: bpl 00e6ee (-$6)    
8511  A=00 X=09 Y=40; ........; 00:E6EE: sta $fe3b,y         
8512  A=00 X=09 Y=40; ........; 00:E6F1: dey                 
8513  A=00 X=09 Y=3F; ........; 00:E6F2: bpl 00e6ee (-$6)    
8514  A=00 X=09 Y=3F; ........; 00:E6EE: sta $fe3b,y         
8515  A=00 X=09 Y=3F; ........; 00:E6F1: dey                 
8516  A=00 X=09 Y=3E; ........; 00:E6F2: bpl 00e6ee (-$6)    
8517  A=00 X=09 Y=3E; ........; 00:E6EE: sta $fe3b,y         
8518  A=00 X=09 Y=3E; ........; 00:E6F1: dey                 
8519  A=00 X=09 Y=3D; ........; 00:E6F2: bpl 00e6ee (-$6)    
8520  A=00 X=09 Y=3D; ........; 00:E6EE: sta $fe3b,y         
8521  A=00 X=09 Y=3D; ........; 00:E6F1: dey                 
8522  A=00 X=09 Y=3C; ........; 00:E6F2: bpl 00e6ee (-$6)    
8523  A=00 X=09 Y=3C; ........; 00:E6EE: sta $fe3b,y         
8524  A=00 X=09 Y=3C; ........; 00:E6F1: dey                 
8525  A=00 X=09 Y=3B; ........; 00:E6F2: bpl 00e6ee (-$6)    
8526  A=00 X=09 Y=3B; ........; 00:E6EE: sta $fe3b,y         
8527  A=00 X=09 Y=3B; ........; 00:E6F1: dey                 
8528  A=00 X=09 Y=3A; ........; 00:E6F2: bpl 00e6ee (-$6)    
8529  A=00 X=09 Y=3A; ........; 00:E6EE: sta $fe3b,y         
8530  A=00 X=09 Y=3A; ........; 00:E6F1: dey                 
8531  A=00 X=09 Y=39; ........; 00:E6F2: bpl 00e6ee (-$6)    
8532  A=00 X=09 Y=39; ........; 00:E6EE: sta $fe3b,y         
8533  A=00 X=09 Y=39; ........; 00:E6F1: dey                 
8534  A=00 X=09 Y=38; ........; 00:E6F2: bpl 00e6ee (-$6)    
8535  A=00 X=09 Y=38; ........; 00:E6EE: sta $fe3b,y         
8536  A=00 X=09 Y=38; ........; 00:E6F1: dey                 
